20170421-12:54:43,10.03835392,2010,215,1885,205,126490,129295
20170421-12:54:53,10.0388119221,1965,240,1885,245,126405,129240
20170421-12:55:03,10.0318658352,1965,200,1890,255,126280,129230
20170421-12:55:13,10.0376889706,1980,230,1880,240,126260,129135
20170421-12:55:23,10.0376470089,1995,235,1865,205,126435,129310
20170421-12:55:34,10.0348379612,1980,230,1885,235,126550,129405
20170421-12:55:44,10.0420310497,1950,225,1885,265,126340,129200
20170421-12:55:54,10.041339159,1985,265,1880,205,126250,129140
20170421-12:56:04,10.0402541161,1990,260,1895,245,126355,129205
20170421-12:56:14,10.0407171249,1945,265,1875,265,126380,129200
20170421-12:56:24,10.040252924,1960,235,1855,215,126410,129200
20170421-12:56:34,10.038214922,1985,210,1885,215,126335,129200
20170421-12:56:44,10.0374219418,1975,235,1845,230,126305,129170
20170421-12:56:54,10.0374438763,1975,205,1870,220,126290,129165
20170421-12:57:04,10.0320279598,1985,220,1895,220,126400,129275
20170421-12:57:14,10.0332620144,1995,195,313440,296845,126230,129060
20170421-12:57:24,10.0404839516,1970,235,120170,117830,126260,129105
20170421-12:57:34,10.0370249748,1985,220,117230,115145,126165,129015
20170421-12:57:44,10.0412251949,1990,230,117985,115865,126290,129130
20170421-12:57:54,10.0383188725,1945,230,116345,114165,126395,129255
20170421-12:58:04,10.042347908,1980,235,114895,112680,126295,129110
20170421-12:58:14,10.040501833,1975,230,111915,109900,126145,129015
20170421-12:58:24,10.0405180454,1985,220,110060,107910,126175,128980
20170421-12:58:34,10.0409851074,2000,220,109345,107125,126315,129145
20170421-12:58:44,10.0372879505,1975,235,108905,106730,126345,129245
20170421-12:58:54,10.0357980728,1995,230,108210,105975,126570,129405
20170421-12:59:04,10.0320999622,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:59:14,10.01029706,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:59:24,10.0102920532,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:59:34,10.0413799286,1985,235,106690,104585,126355,129230
20170421-12:59:44,10.0405011177,1975,250,106515,104340,126325,129140
20170421-12:59:54,10.0375721455,1965,265,106235,104010,126335,129190
20170421-13:00:04,10.0364460945,1945,220,106095,103845,126335,129195
20170421-13:00:15,10.0475270748,1985,250,105760,103555,126330,129155
20170421-13:00:25,10.0370988846,1955,235,105370,103200,126525,129320
20170421-13:00:35,10.0366170406,1965,265,105110,102945,126335,129150
20170421-13:00:45,10.0404369831,1965,205,104900,102785,126535,129375
20170421-13:00:55,10.0413820744,1970,225,104575,102440,126550,129420
20170421-13:01:05,10.0279891491,2015,260,104420,102275,126530,129430
20170421-13:01:15,10.0285699368,1975,245,104045,101855,126540,129405
20170421-13:01:25,10.0429310799,1955,240,103775,101595,126535,129425
20170421-13:01:35,10.0417129993,2000,225,103710,101565,126605,129430
20170421-13:01:45,10.0393280983,1985,230,103140,100980,126415,129270
20170421-13:01:55,10.0373778343,1990,240,103105,100960,126410,129265
20170421-13:02:05,10.0409138203,2020,235,103140,100975,126585,129385
20170421-13:02:15,10.0415489674,2000,220,102845,100675,126655,129495
20170421-13:02:25,10.039222002,1965,235,102840,100670,126715,129525
20170421-13:02:35,10.0420799255,1965,215,102740,100605,126545,129415
20170421-13:02:45,10.0392639637,1975,235,102660,100495,126540,129395
20170421-13:02:55,10.0389521122,2005,225,102595,100455,126510,129400
20170421-13:03:05,10.0332250595,1965,270,102480,100375,126650,129545
20170421-13:03:15,10.035836935,1995,230,102235,100140,126545,129450
20170421-13:03:25,10.0403251648,1990,235,102200,100130,126675,129520
20170421-13:03:35,10.0416378975,1945,255,102155,100045,126605,129570
20170421-13:03:45,10.0429179668,1980,225,102080,99950,126480,129355
20170421-13:03:55,10.0372440815,1990,235,101960,99840,126295,129180
20170421-13:04:05,10.037635088,1965,235,101955,99765,126395,129270
20170421-13:04:15,10.0373599529,2005,230,101805,99640,126245,129125
20170421-13:04:25,10.0350751877,1980,280,101650,99530,126225,129030
20170421-13:04:36,10.0271279812,1960,225,101520,99340,126255,129115
20170421-13:04:46,10.0350060463,1995,210,101310,99165,126335,129190
20170421-13:04:56,10.0405461788,2005,255,101440,99280,126320,129155
20170421-13:05:06,10.0313360691,1975,220,101400,99275,126205,129145
20170421-13:05:16,10.0394248962,1980,240,101205,99080,126240,129100
20170421-13:05:26,10.0417330265,2005,255,101185,99065,126240,129080
20170421-13:05:36,10.0393979549,1980,220,101360,99190,126330,129155
20170421-13:05:46,10.039411068,1995,245,101210,99065,126360,129205
20170421-13:05:56,10.0401360989,1960,255,101080,98940,126225,129090
20170421-13:06:06,10.0352420807,1985,220,101145,99000,126200,129080
20170421-13:06:16,10.0408689976,2005,245,101005,98860,126245,129070
20170421-13:06:26,10.0393550396,1975,220,100960,98865,126155,128985
20170421-13:06:36,10.0377290249,1950,230,100810,98700,126350,129185
20170421-13:06:46,10.0392570496,2010,245,100845,98690,126230,129145
20170421-13:06:56,10.035572052,1960,195,100745,98620,126175,129060
20170421-13:07:06,10.0315029621,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:07:16,10.0103108883,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:07:26,10.0103809834,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:07:36,10.0400919914,1980,240,100610,98435,126165,129070
20170421-13:07:46,10.0406360626,1990,220,100340,98240,126030,128865
20170421-13:07:56,10.0391790867,2005,215,100425,98285,126135,128960
20170421-13:08:06,10.0396330357,1990,230,100400,98285,126215,129075
20170421-13:08:16,10.0422289371,1975,205,100500,98410,126260,129120
20170421-13:08:26,10.0301849842,1995,260,100360,98225,126105,128910
20170421-13:08:36,10.0384299755,2010,245,100065,97960,126080,128990
20170421-13:08:46,10.0373718739,1975,240,100280,98150,126190,129060
20170421-13:08:56,10.0359289646,2020,225,100385,98250,126270,129100
20170421-13:09:06,10.0240797997,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:09:16,10.0103049278,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:09:26,10.0103189945,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:09:37,10.0395948887,134115,132265,100060,97965,126045,128885
20170421-13:09:47,10.0352339745,132485,130030,100095,97965,126080,128930
20170421-13:09:57,10.0399301052,128405,126425,100180,98045,126175,128965
20170421-13:10:07,10.040678978,122310,120290,99965,97850,126005,128855
20170421-13:10:17,10.0400700569,118230,116150,99705,97565,125980,128830
20170421-13:10:27,10.0396690369,115750,113690,99920,97745,126130,128925
20170421-13:10:37,10.0392961502,114035,111965,99845,97740,126145,128960
20170421-13:10:47,10.0386738777,112100,110060,99820,97725,126200,129050
20170421-13:10:57,10.0385181904,109715,107630,99660,97485,126090,128935
20170421-13:11:07,10.0314679146,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:11:17,10.0103151798,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:11:27,10.0103728771,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:11:37,10.0398209095,105885,103840,99180,97055,126115,128970
20170421-13:11:47,10.0396220684,105165,103070,98725,96580,126055,128870
20170421-13:11:57,10.0402309895,104730,102680,98890,96800,126010,128815
20170421-13:12:07,10.037006855,104500,102425,98885,96800,126020,128845
20170421-13:12:17,10.0428869724,104440,102425,98780,96695,125930,128785
20170421-13:12:27,10.037471056,104495,102445,98560,96430,126075,128910
20170421-13:12:37,10.0389521122,104515,102410,98730,96515,126100,128975
20170421-13:12:47,10.0384559631,104660,102565,98690,96530,126050,128845
20170421-13:12:57,10.0407400131,104440,102385,98475,96360,126105,128940
20170421-13:13:07,10.0334458351,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:13:17,10.0104320049,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:13:27,10.0103750229,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:13:37,10.0394911766,104150,102065,98645,96495,126110,128920
20170421-13:13:47,10.0411119461,104275,102190,98270,96140,126220,129075
20170421-13:13:57,10.0411920547,104135,102025,98250,96135,126100,128940
20170421-13:14:07,10.0387580395,103870,101765,98205,96065,126040,128865
20170421-13:14:18,10.0370669365,103490,101375,98305,96190,126100,128925
20170421-13:14:28,10.0431420803,103315,101230,98110,96025,126110,128940
20170421-13:14:38,10.0399301052,103435,101290,97995,95895,126075,128875
20170421-13:14:48,10.0391261578,103535,101455,97900,95820,126010,128855
20170421-13:14:58,10.0334689617,103550,101480,97760,95650,126055,128910
20170421-13:15:08,10.0311489105,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:15:18,10.0103111267,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:15:28,10.0103778839,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:15:38,10.0395319462,102810,100730,97790,95680,125755,128680
20170421-13:15:48,10.0416359901,102700,100630,97710,95575,125965,128805
20170421-13:15:58,10.0387659073,102605,100540,97760,95695,126010,128860
20170421-13:16:08,10.038615942,102660,100565,97800,95680,126115,128890
20170421-13:16:18,10.0419738293,102570,100430,97875,95765,126015,128870
20170421-13:16:28,10.0391068459,102335,100210,97590,95485,126015,128870
20170421-13:16:38,10.0387091637,102085,99970,97605,95480,126015,128860
20170421-13:16:48,10.0410261154,102180,100095,97175,95055,125920,128780
20170421-13:16:58,10.040692091,102390,100295,97380,95260,125840,128720
20170421-13:17:08,10.0283021927,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:17:18,10.0103330612,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:17:28,10.0103580952,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:17:38,10.0403020382,101695,99585,97415,95325,125855,128750
20170421-13:17:48,10.0384027958,101495,99460,97380,95250,125945,128770
20170421-13:17:58,10.0396831036,101685,99605,97445,95355,126005,128835
20170421-13:18:08,10.041590929,101920,99835,97580,95450,125915,128750
20170421-13:18:18,10.0422139168,101905,99900,97655,95515,125945,128830
20170421-13:18:28,10.040060997,101980,99880,97575,95475,125950,128830
20170421-13:18:38,10.0398738384,101635,99525,97745,95650,125825,128675
20170421-13:18:48,10.0406768322,101295,99225,97820,95735,125760,128635
20170421-13:18:58,10.0394558907,101395,99345,97775,95670,125810,128675
20170421-13:19:09,10.0324718952,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:19:19,10.0102379322,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:19:29,10.0102360249,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:19:39,10.0319840908,101225,99195,97590,95455,126215,129020
20170421-13:19:49,10.0342378616,101110,99060,97405,95300,126140,128975
20170421-13:19:59,10.0361168385,101065,99000,97060,94970,126090,128955
20170421-13:20:09,10.0362229347,101115,99090,97230,95080,126085,128885
20170421-13:20:19,10.0370459557,101130,99085,97165,95025,126110,129000
20170421-13:20:29,10.034676075,100935,98845,97305,95180,126020,128935
20170421-13:20:39,10.0342869759,100825,98780,97600,95475,126170,129015
20170421-13:20:49,10.0346398354,100875,98840,97320,95260,126020,128900
20170421-13:20:59,10.0390720367,101010,98945,96980,94935,126080,128920
20170421-13:21:09,10.0315411091,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:21:19,10.0103120804,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:21:29,10.0103430748,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:21:39,10.0399129391,100625,98500,96935,94835,125990,128850
20170421-13:21:49,10.040088892,100720,98695,96840,94695,125960,128800
20170421-13:21:59,10.0394079685,100720,98635,96595,94475,125825,128670
20170421-13:22:09,10.0402700901,100680,98645,96580,94485,125770,128650
20170421-13:22:19,10.0391979218,100425,98380,96390,94245,125860,128720
20170421-13:22:29,10.0348980427,100260,98155,96535,94405,125780,128665
20170421-13:22:39,10.0399780273,100365,98295,96470,94355,125785,128650
20170421-13:22:49,10.0333180428,100425,98340,96540,94405,125810,128680
20170421-13:22:59,10.0341558456,100530,98430,96555,94435,125800,128695
20170421-13:23:09,10.0314118862,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:23:19,10.0102639198,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:23:29,10.0102880001,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:23:39,10.0397241116,99860,97815,96355,94250,126000,128835
20170421-13:23:49,10.0345990658,100110,98030,96190,94125,125880,128740
20170421-13:23:59,10.0333969593,100190,98075,96385,94265,125910,128740
20170421-13:24:09,10.0355582237,100425,98345,96295,94155,125940,128805
20170421-13:24:19,10.0379269123,100260,98170,96170,94075,125885,128775
20170421-13:24:30,10.0346159935,100035,97985,96090,94015,125990,128815
20170421-13:24:40,10.0361759663,100080,98030,96255,94085,125915,128770
20170421-13:24:50,10.0393149853,99830,97845,96115,93920,125850,128695
20170421-13:25:00,10.0400371552,99690,97595,95815,93725,125825,128695
20170421-13:25:10,10.0318069458,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:25:20,10.010322094,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:25:30,10.0103750229,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:25:40,10.039637804,99890,97820,73755,82800,126005,128885
20170421-13:25:50,10.0390729904,99690,97635,6240,4635,125975,128865
20170421-13:26:00,10.0343220234,99590,97565,5640,3980,125945,128855
20170421-13:26:10,10.0353929996,99640,97505,5665,3450,126040,128895
20170421-13:26:20,10.039908886,99830,97725,1955,245,125975,128825
20170421-13:26:30,10.0331408978,99530,97505,1885,210,125910,128810
20170421-13:26:40,10.0337438583,99415,97320,1920,245,126075,128945
20170421-13:26:50,10.0400130749,99285,97250,1935,240,125955,128805
20170421-13:27:00,10.0400550365,16100,16465,1850,250,125985,128845
20170421-13:27:10,10.0318391323,2020,245,1870,240,125945,128820
20170421-13:27:20,10.0394032001,1980,225,1880,220,125885,128785
20170421-13:27:30,10.0402328968,1970,235,1870,220,126110,128965
20170421-13:27:40,10.0388188362,1970,230,1885,235,126015,128870
20170421-13:27:50,10.039785862,1975,260,1880,205,126090,128960
20170421-13:28:00,10.0402998924,1975,230,1885,225,125930,128835
20170421-13:28:10,10.0399119854,1960,235,1870,240,126110,128965
20170421-13:28:20,10.0396921635,1990,255,1915,210,126175,129020
20170421-13:28:30,10.0414030552,2035,265,1865,250,126110,128935
20170421-13:28:40,10.038672924,1955,250,1905,235,126065,128895
20170421-13:28:50,10.0369460583,1980,235,1865,205,126065,128940
20170421-13:29:00,10.0377938747,1950,255,1890,250,126070,128915
20170421-13:29:11,10.0369331837,1990,245,1870,225,125940,128740
20170421-13:29:21,10.0337231159,2015,265,1870,215,125910,128790
20170421-13:29:31,10.0355548859,1990,210,1885,195,125955,128790
20170421-13:29:41,10.0420160294,1990,230,1880,205,125970,128760
20170421-13:29:51,10.0393741131,1980,240,1865,225,125900,128760
20170421-13:30:01,10.0395679474,1980,235,1880,225,126025,128845
20170421-13:30:11,10.039812088,1950,225,1875,230,125935,128795
20170421-13:30:21,10.0391550064,1950,235,1880,230,125930,128720
20170421-13:30:31,10.0371558666,1970,275,1870,210,125770,128680
20170421-13:30:41,10.0392467976,2015,220,1875,240,125670,128530
20170421-13:30:51,10.0406410694,2020,245,1895,220,125720,128570
20170421-13:31:01,10.0382189751,1945,240,1880,210,125715,128595
20170421-13:31:11,10.028357029,1955,260,1855,240,125730,128520
20170421-13:31:21,10.0349280834,1955,235,1860,240,125660,128515
20170421-13:31:31,10.0394980907,1995,265,1905,240,125665,128535
20170421-13:31:41,10.0397830009,1970,220,1880,220,125540,128420
20170421-13:31:51,10.0404539108,1980,240,1895,220,125630,128505
20170421-13:32:01,10.0388150215,1985,235,1885,245,125685,128520
20170421-13:32:11,10.0337882042,1950,225,1900,255,125620,128385
20170421-13:32:21,10.0385138988,1980,225,1925,255,125480,128320
20170421-13:32:31,10.0334661007,1965,245,1870,190,125575,128415
20170421-13:32:41,10.0391879082,1980,220,1890,210,125580,128455
20170421-13:32:51,10.0350871086,1965,205,1865,245,125590,128430
20170421-13:33:01,10.0308220387,2000,245,1915,230,125595,128455
20170421-13:33:11,10.0282030106,1990,240,1885,245,125610,128475
20170421-13:33:21,10.03926301,1970,235,1875,230,125625,128405
20170421-13:33:31,10.0405011177,1940,245,1900,255,125645,128460
20170421-13:33:42,10.0441679955,1980,260,1900,250,125585,128440
20170421-13:33:52,10.0351359844,1970,245,1885,235,125485,128310
20170421-13:34:02,10.0355329514,1995,220,1885,210,125600,128390
20170421-13:34:12,10.0403370857,1970,215,1920,235,125505,128345
20170421-13:34:22,10.036990881,1985,230,1880,235,125545,128390
20170421-13:34:32,10.0396039486,1950,225,1885,250,125585,128405
20170421-13:34:42,10.0400409698,1960,225,1890,235,125620,128480
20170421-13:34:52,10.0387170315,1965,240,1855,240,125750,128555
20170421-13:35:02,10.0326318741,1975,215,1890,230,125505,128320
20170421-13:35:12,10.0356280804,2005,210,1890,220,125480,128315
20170421-13:35:22,10.0402290821,1990,210,1880,220,125560,128365
20170421-13:35:32,10.0397799015,1985,245,1855,225,125500,128345
20170421-13:35:42,10.0373430252,1980,235,1915,195,125630,128485
20170421-13:35:52,10.0390689373,1945,255,1895,210,125690,128565
20170421-13:36:02,10.0395400524,1935,245,1885,240,125785,128630
20170421-13:36:12,10.037364006,1995,225,1895,235,125620,128440
20170421-13:36:22,10.0394029617,1980,245,1890,205,125700,128585
20170421-13:36:32,10.0395729542,1965,250,1855,240,125850,128715
20170421-13:36:42,10.0288569927,1960,245,1880,220,125880,128700
20170421-13:36:52,10.04043293,1990,200,1905,240,125850,128710
20170421-13:37:02,10.0304720402,1975,220,1915,230,125945,128740
20170421-13:37:12,10.0333631039,1970,220,1890,260,125815,128625
20170421-13:37:22,10.0382599831,1990,225,1895,245,125870,128735
20170421-13:37:32,10.0396339893,1975,235,1900,260,125870,128770
20170421-13:37:42,10.0401790142,1965,225,1890,250,125950,128820
20170421-13:37:52,10.0394861698,1960,235,1900,210,125750,128600
20170421-13:38:03,10.0375289917,1975,235,1885,225,125725,128570
20170421-13:38:13,10.0375669003,1970,215,1875,210,125745,128600
20170421-13:38:23,10.0392119884,1965,225,1885,230,125805,128640
20170421-13:38:33,10.0379109383,1980,235,1865,220,125770,128600
20170421-13:38:43,10.0381700993,1990,225,1885,185,125965,128800
20170421-13:38:53,10.038850069,1980,225,1850,245,125690,128550
20170421-13:39:03,10.0316751003,1985,215,1890,210,125730,128565
20170421-13:39:13,10.0340988636,1960,250,1890,225,125860,128605
20170421-13:39:23,10.0391380787,1970,210,1880,255,125740,128600
20170421-13:39:33,10.039000988,1980,230,1880,235,125795,128675
20170421-13:39:43,10.0403017998,1965,260,1855,245,125875,128725
20170421-13:39:53,10.0388770103,1985,240,1875,235,125915,128740
20170421-13:40:03,10.0386600494,1980,255,1865,260,125910,128790
20170421-13:40:13,10.0389130116,1990,215,1890,235,125795,128620
20170421-13:40:23,10.0389308929,1975,235,1880,255,125690,128585
20170421-13:40:33,10.0392079353,1960,255,1910,230,125600,128490
20170421-13:40:43,10.0403721333,1980,215,1880,220,125645,128520
20170421-13:40:53,10.038230896,1970,230,1850,215,125565,128460
20170421-13:41:03,10.0302438736,1970,265,1875,250,125455,128310
20170421-13:41:13,10.032088995,1955,270,1875,240,125445,128320
20170421-13:41:23,10.041437149,1985,200,1880,205,125470,128325
20170421-13:41:33,10.0386681557,1985,235,1895,200,125640,128485
20170421-13:41:43,10.0356349945,1970,235,1865,220,125550,128375
20170421-13:41:53,10.0401940346,1975,220,1875,235,125495,128355
20170421-13:42:03,10.0398881435,1975,250,1880,225,125455,128370
20170421-13:42:13,10.0386769772,1985,235,1890,225,125610,128400
20170421-13:42:23,10.0339748859,1980,220,1890,235,125330,128165
20170421-13:42:34,10.0461318493,1970,245,1860,215,125410,128255
20170421-13:42:44,10.0362660885,1950,250,1905,230,125475,128280
20170421-13:42:54,10.0382020473,1980,215,1890,225,125370,128260
20170421-13:43:04,10.0270390511,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:43:14,10.0102889538,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:43:24,10.0103440285,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:43:34,10.038654089,1955,235,1880,205,125330,128205
20170421-13:43:44,10.0350339413,1960,220,1885,210,125395,128200
20170421-13:43:54,10.0399479866,1950,230,1865,215,125330,128145
20170421-13:44:04,10.0412130356,1995,230,1860,230,125395,128225
20170421-13:44:14,10.0386230946,1995,225,1880,215,125225,128115
20170421-13:44:24,10.0405502319,1965,235,1855,235,125240,128140
20170421-13:44:34,10.036948204,1965,230,1885,200,125235,128095
20170421-13:44:44,10.0350790024,2010,240,1870,250,125165,128005
20170421-13:44:54,10.0370180607,1970,205,1885,235,125160,128005
20170421-13:45:04,10.0288670063,1965,250,1885,215,125300,128095
20170421-13:45:14,10.0335202217,2015,240,1880,205,125285,128135
20170421-13:45:24,10.0379331112,1970,225,1890,215,125305,128175
20170421-13:45:34,10.0380651951,1950,250,1860,205,125370,128175
20170421-13:45:44,10.0382740498,1955,225,1875,225,125400,128215
20170421-13:45:54,10.0369429588,1975,230,1890,235,125350,128205
20170421-13:46:04,10.0362069607,2000,235,1885,220,125465,128285
20170421-13:46:14,10.039388895,1965,210,1900,245,125365,128235
20170421-13:46:24,10.0358040333,1970,245,1900,215,125350,128205
20170421-13:46:34,10.0386648178,1985,230,1855,245,125320,128140
20170421-13:46:44,10.0366017818,1990,245,1890,235,125525,128410
20170421-13:46:54,10.0388140678,2005,235,1885,240,125555,128420
20170421-13:47:04,10.0311539173,1990,215,1895,205,125305,128180
20170421-13:47:15,10.0305969715,1990,230,1880,245,125350,128210
20170421-13:47:25,10.0419631004,1995,250,1880,245,125400,128295
20170421-13:47:35,10.0384209156,1995,240,1895,195,125220,128085
20170421-13:47:45,10.0311880112,1955,265,1900,230,125145,128020
20170421-13:47:55,10.035474062,1990,220,1875,230,125140,127980
20170421-13:48:05,10.0332610607,1985,230,1860,235,125440,128255
20170421-13:48:15,10.0387859344,1975,215,1875,240,125560,128455
20170421-13:48:25,10.0393960476,1945,240,1885,200,125565,128430
20170421-13:48:35,10.0391299725,1980,255,1900,215,125560,128410
20170421-13:48:45,10.037514925,1950,225,1890,210,125510,128420
20170421-13:48:55,10.0379149914,1980,235,1890,205,125555,128370
20170421-13:49:05,10.0310239792,1945,235,1900,220,125510,128395
20170421-13:49:15,10.0301730633,1965,230,1885,235,125545,128435
20170421-13:49:25,10.0375330448,1975,240,1885,220,125635,128405
20170421-13:49:35,10.039329052,1985,235,1880,220,125615,128470
20170421-13:49:45,10.038189888,1990,230,1870,205,125470,128350
20170421-13:49:55,10.0403261185,1975,250,1885,195,125650,128450
20170421-13:50:05,10.0392131805,1945,205,1930,215,125490,128295
20170421-13:50:15,10.0397369862,1975,225,1915,235,125360,128200
20170421-13:50:25,10.0382618904,1995,255,1870,175,125400,128205
20170421-13:50:35,10.0388960838,2025,225,1855,250,125330,128100
20170421-13:50:45,10.0384581089,1970,190,1880,215,125235,128080
20170421-13:50:55,10.0382812023,209320,200545,1875,205,125285,128175
20170421-13:51:05,10.0314900875,130675,128725,1900,205,125245,128070
20170421-13:51:15,10.039233923,132155,129730,1895,245,125310,128100
20170421-13:51:25,10.0385129452,128100,125840,1870,225,125195,128055
20170421-13:51:35,10.0396809578,122615,120285,1920,200,125175,128090
20170421-13:51:46,10.0384738445,118635,116365,1875,230,125215,128040
20170421-13:51:56,10.0417358875,115725,113310,1870,220,125215,128000
20170421-13:52:06,10.039044857,113655,111435,1885,240,125310,128150
20170421-13:52:16,10.0239868164,111915,109700,1905,240,125230,128040
20170421-13:52:26,10.0400290489,109825,107570,1900,220,125225,128105
20170421-13:52:36,10.0384681225,107860,105690,1880,200,125375,128235
20170421-13:52:46,10.0397200584,106950,104865,1895,225,125425,128260
20170421-13:52:56,10.0404801369,106505,104425,1880,220,125315,128220
20170421-13:53:06,10.0314249992,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:53:16,10.0104410648,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:53:26,10.0103540421,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:53:36,10.0393640995,104290,102230,1925,245,125445,128230
20170421-13:53:46,10.039700985,104540,102460,1875,240,125335,128160
20170421-13:53:56,10.0393807888,104690,102615,1880,225,125240,128125
20170421-13:54:06,10.0391409397,104490,102390,1885,240,125290,128070
20170421-13:54:16,10.038987875,104085,101970,1885,230,125215,128075
20170421-13:54:26,10.0358169079,104130,102075,1890,245,125305,128175
20170421-13:54:36,10.0401470661,104355,102280,1910,205,125285,128120
20170421-13:54:46,10.0397901535,103790,101725,1890,235,125215,128115
20170421-13:54:56,10.0386819839,103510,101450,1875,215,125295,128170
20170421-13:55:06,10.0338039398,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:55:16,10.0103080273,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:55:26,10.0103549957,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:55:36,10.0355200768,103905,101840,1895,200,125260,128110
20170421-13:55:46,10.0382859707,103535,101480,1875,220,125305,128180
20170421-13:55:56,10.0410120487,103155,101070,1870,195,125170,128040
20170421-13:56:06,10.0389039516,103100,101005,1860,235,125190,128000
20170421-13:56:16,10.0401771069,103025,100955,1895,230,124935,127820
20170421-13:56:26,10.0403938293,102935,100855,1870,210,125165,128035
20170421-13:56:37,10.0381429195,102860,100795,1865,240,125215,128015
20170421-13:56:47,10.0430312157,102905,100820,1905,225,125105,127875
20170421-13:56:57,10.0383899212,102910,100795,1860,250,124880,127715
20170421-13:57:07,10.0308768749,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:57:17,10.0104391575,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:57:27,10.0103487968,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:57:37,10.0368301868,102380,100320,1880,220,125055,127930
20170421-13:57:47,10.0394570827,102385,100335,1880,230,124960,127785
20170421-13:57:57,10.0410339832,102530,100445,1870,210,125090,127945
20170421-13:58:07,10.039536953,101975,99915,1870,200,125270,128095
20170421-13:58:17,10.0351409912,101470,99360,1885,175,125125,127985
20170421-13:58:27,10.0398118496,101805,99740,1865,235,125140,127980
20170421-13:58:37,10.0362811089,101985,99890,1860,235,125195,128040
20170421-13:58:47,10.0393471718,102155,100090,1870,240,125140,128025
20170421-13:58:57,10.0379579067,102160,100075,1865,230,125165,127985
20170421-13:59:07,10.0324997902,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:59:17,10.0104398727,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:59:27,10.0103530884,0.0,0.0,0.0,0.0,0.0,0.0
20170421-13:59:37,10.0346240997,101695,99570,1870,215,125195,128090
20170421-13:59:47,10.0386068821,101595,99500,1880,240,125150,128005
20170421-13:59:57,10.0393800735,101625,99535,1905,230,125005,127890
20170421-14:00:07,10.0400559902,101025,98995,1865,225,125085,127925
20170421-14:00:17,10.0388050079,100835,98725,1835,240,124980,127795
20170421-14:00:27,10.0371050835,101090,99030,1880,210,124845,127685
20170421-14:00:37,10.0398640633,101145,99135,1895,235,124980,127820
20170421-14:00:47,10.040790081,101335,99200,1860,200,124910,127750
20170421-14:00:57,10.0396969318,101215,99165,1865,215,124905,127755
20170421-14:01:07,10.029517889,0.0,0.0,0.0,0.0,0.0,0.0
20170421-14:01:17,10.0104410648,0.0,0.0,0.0,0.0,0.0,0.0
20170421-14:01:27,10.0103700161,0.0,0.0,0.0,0.0,0.0,0.0
20170421-14:01:37,10.0399208069,100655,98535,1910,215,124940,127785
20170421-14:01:48,10.038946867,100570,98550,1875,220,124875,127725
20170421-14:01:58,10.037116766,100740,98685,1885,265,125000,127840
20170421-14:02:08,10.0334839821,100980,98930,1865,205,125170,127980
20170421-14:02:18,10.0373580456,100785,98735,1910,215,125110,127970
